ID;Age;Gender;Income;EnrollmentStart;EnrollmentFinish;LastPeriodStart;LastPeriodFinish;DateLastVisit;DaysWithoutFrequency;LifetimeValue;UseByTime;AthleticsActivities;WaterActivities;FitnessActivities;DanceActivities;TeamActivities;RacketActivities;CombatActivities;NatureActivities;SpecialActivities;OtherActivities;NumberOfFrequencies;AttendedClasses;AllowedWeeklyVisitsBySLA;AllowedNumberOfVisitsBySLA;RealNumberOfVisits;NumberOfRenewals;HasReferences;NumberOfReferences;Dropout
21622;24;Male;1510.0;2015-09-17;2016-01-04;2015-07-01;2016-06-30;2015-11-12;53;83.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;60.97;2;0;0.0;0;1
21623;21;Male;1470.0;2016-10-27;2016-12-02;2016-07-01;2016-12-31;2016-11-10;22;53.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;30.03;4;0;0.0;0;1
21624;25;Female;2580.0;2014-11-06;2015-09-16;2014-07-01;2014-12-31;2014-12-01;289;53.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;7.0;28.98;5;1;0.0;0;1
21625;67;Female;7720.0;2017-09-18;2018-07-31;2018-01-01;2018-12-31;2017-10-19;285;43.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;7.0;60.97;0;0;0.0;0;1
21626;20;Female;2060.0;2015-03-10;2016-07-08;2016-01-01;2016-12-31;2016-05-04;65;187.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0;7.0;60.97;0;2;0.0;0;1
21627;42;Female;4220.0;2016-09-23;2017-05-08;2017-01-01;2017-06-30;2017-04-05;33;280.75;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;24.0;0;7.0;60.97;6;0;0.0;0;1
21628;46;Male;5420.0;2018-10-31;2019-09-10;2019-07-01;2019-12-31;2019-07-30;42;264.65;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0;7.0;62.02;6;1;0.0;0;1
21629;19;Male;1760.0;2016-10-04;2016-12-08;2016-07-01;2016-12-31;2016-11-29;9;71.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0;7.0;30.03;8;0;0.0;0;1
21630;27;Female;2060.0;2018-11-02;2018-11-02;2019-01-01;2019-06-30;2019-04-24;190;275.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;0;7.0;28.98;0;1;0.0;0;0
21631;22;Female;2040.0;2014-11-06;2015-09-16;2014-07-01;2014-12-31;2014-12-05;285;53.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0;7.0;28.98;12;1;0.0;0;1
21632;7;Male;0.0;2019-10-14;2019-10-31;2019-07-01;2019-12-31;2019-10-25;6;90.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2;;4.86;2;0;0.0;0;0
21633;33;Female;1690.0;2014-09-12;2015-09-11;2014-07-01;2015-06-30;2014-11-13;302;182.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0;7.0;62.02;0;1;0.0;0;1
21634;23;Female;2410.0;2016-01-08;2018-01-26;2017-07-01;2018-06-30;2018-01-03;23;595.3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;142.0;0;7.0;60.97;2;3;0.0;0;1
21635;22;Female;1670.0;2017-11-02;2019-07-09;2019-01-01;2019-12-31;2019-06-11;28;294.8;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;0;7.0;60.97;5;1;0.0;0;1
21636;25;Female;1830.0;2018-02-12;2018-05-08;2018-01-01;2018-06-30;2018-02-23;74;61.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;60.97;0;0;0.0;0;1
21637;31;Male;3030.0;2015-09-28;2016-01-04;2015-07-01;2016-06-30;2015-11-05;60;135.5;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;0;7.0;60.97;2;0;0.0;0;1
21638;21;Female;1340.0;2014-09-24;2015-09-16;2015-01-01;2015-12-31;2015-06-22;86;223.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;46;4.0;34.84;4;1;0.0;0;1
21639;22;Male;1690.0;2015-09-21;2016-06-04;2016-01-01;2016-06-30;2016-04-21;44;173.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0;0;7.0;60.97;9;0;0.0;0;1
21640;19;Female;1610.0;2016-02-29;2016-07-08;2016-01-01;2016-12-31;2016-05-24;45;61.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0;7.0;60.97;2;0;0.0;0;1
21641;5;Female;;2015-05-22;2015-05-22;2019-07-01;2019-12-31;2019-10-26;5;1514.3;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;117.0;107;2.0;17.42;2;5;0.0;0;0
21642;20;Female;1450.0;2019-03-08;2019-06-11;2019-01-01;2019-06-30;2019-04-06;66;73.1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0;7.0;60.97;0;0;0.0;0;1
21643;40;Female;3310.0;2018-05-04;2018-07-31;2018-07-01;2018-12-31;2018-07-06;25;92.9;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0;7.0;28.98;1;0;0.0;0;1
21644;7;Male;0.0;2018-11-05;2018-11-05;2019-07-01;2019-12-31;2019-10-28;3;303.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;24;2.0;14.28;8;1;0.0;0;0
21645;64;Female;410.0;2016-10-06;2016-12-08;2016-07-01;2016-12-31;2016-10-21;48;70.1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2;2.0;15.42;2;0;0.0;0;1
21646;24;Female;1700.0;2017-04-24;2017-08-29;2017-01-01;2017-06-30;2017-06-22;68;70.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0;7.0;30.03;6;0;0.0;0;1
21647;30;Male;2600.0;2019-04-01;2019-06-11;2019-01-01;2019-06-30;2019-05-08;34;90.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0;7.0;60.97;6;0;0.0;0;1
21648;20;Male;1500.0;2015-03-10;2015-09-16;2015-01-01;2015-06-30;2015-03-17;183;43.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;28.98;3;1;0.0;0;1
21649;43;Female;3650.0;2014-09-08;2014-09-08;2016-07-01;2016-12-31;2016-09-16;1140;170.17;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;13;1.0;7.57;1;5;0.0;0;0
21650;24;Female;2240.0;2015-09-17;2016-03-06;2016-01-01;2016-06-30;2016-01-11;55;30.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0;7.0;59.99;2;0;0.0;0;1
21651;19;Male;2290.0;2018-05-10;2019-06-11;2019-01-01;2019-06-30;2019-05-23;19;91.0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0;7.0;60.97;13;2;0.0;0;1
21652;38;Male;4130.0;2017-08-30;2018-07-31;2018-01-01;2018-12-31;2018-07-19;12;405.3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;74;6.0;52.26;4;2;0.0;0;1
21653;5;Male;;2016-10-08;2019-08-19;2019-01-01;2019-12-31;2019-07-27;23;1081.0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;77;2.0;17.42;5;4;0.0;0;1
21654;31;Female;2880.0;2014-07-02;2014-08-01;2014-07-01;2014-12-31;2014-07-26;6;66.5;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;1;7.0;28.0;9;0;0.0;0;1
21655;31;Male;900.0;2018-10-03;2018-11-11;2018-07-01;2018-12-31;2018-10-19;23;61.8;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0;7.0;31.01;3;0;0.0;0;1
21656;26;Female;2490.0;2015-11-05;2016-02-29;2015-07-01;2016-06-30;2016-01-29;31;126.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;62.02;2;0;0.0;0;1
21657;46;Male;3020.0;2014-08-28;2019-01-14;2018-07-01;2019-06-30;2018-11-17;58;1323.1;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.0;0;7.0;60.97;1;6;1.0;1;1
21658;38;Male;3010.0;2018-09-08;2018-09-08;2019-01-01;2019-12-31;2019-06-17;136;330.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0;56;2.0;17.42;8;1;0.0;0;0
21659;21;Male;2000.0;2016-09-21;2017-02-07;2016-07-01;2017-06-30;2016-11-30;69;98.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13;2.0;17.72;0;0;0.0;0;1
21660;16;Female;0.0;2015-11-02;2016-06-04;2016-01-01;2016-06-30;2016-03-02;94;318.6;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;7;1.0;8.71;0;0;0.0;0;1
21661;38;Male;3560.0;2015-04-07;2015-09-16;2015-01-01;2015-12-31;2015-07-10;68;85.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0;7.0;60.97;8;1;0.0;0;1
21662;28;Female;3010.0;2019-01-04;2019-01-04;2019-07-01;2019-12-31;2019-10-21;10;243.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0;7.0;60.97;6;1;0.0;0;0
21663;24;Female;1990.0;2017-03-01;2017-08-29;2017-01-01;2017-12-31;2017-07-25;35;147.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;0;7.0;60.97;26;0;0.0;0;1
21664;21;Male;2350.0;2016-09-20;2018-06-26;2018-01-01;2018-06-30;2018-04-17;70;188.85;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0;7.0;60.97;2;1;0.0;0;1
21665;28;Female;2530.0;2019-09-04;2019-10-31;2019-07-01;2019-12-31;2019-10-09;22;75.7;0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0;;52.01;11;0;0.0;0;0
21666;21;Male;1790.0;2019-02-14;2019-04-11;2019-01-01;2019-06-30;2019-03-29;13;47.2;0;0.0;0.0;1.0;0.0;0.0;0.0;;0.0;0.0;0.0;3.0;0;7.0;41.02;3;0;0.0;0;1
21667;24;Female;3250.0;2017-03-21;2017-07-02;2017-01-01;2017-12-31;2017-06-21;11;97.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0;7.0;30.03;7;0;0.0;0;1
21668;21;Female;1890.0;2018-04-03;2019-02-12;2018-07-01;2019-06-30;2018-12-06;68;288.9;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0;7.0;62.02;0;2;0.0;0;1
21669;7;Female;;2016-02-19;2016-02-19;2019-07-01;2019-12-31;2019-10-25;6;1105.5;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.0;51;2.0;17.14;8;4;0.0;0;0
21670;49;Male;3560.0;2016-05-02;2016-07-08;2016-01-01;2016-12-31;2016-06-03;35;36.6;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;60.97;3;0;0.0;0;1
21671;19;Female;1310.0;2017-10-07;2018-01-07;2017-07-01;2018-06-30;2017-10-28;71;68.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3;1.0;8.71;0;0;0.0;0;1
21672;33;Female;2130.0;2016-07-07;2016-07-31;2016-07-01;2016-12-31;2016-07-20;11;43.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;24.01;4;0;0.0;0;1
21673;19;Male;2070.0;2016-03-29;2016-11-10;2016-07-01;2016-12-31;2016-11-08;2;105.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0;7.0;30.03;5;1;0.0;0;1
21674;21;Male;2310.0;2016-10-25;2016-11-25;2016-07-01;2016-12-31;2016-10-28;28;51.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;30.03;4;0;0.0;0;1
21675;21;Female;1910.0;2017-12-13;2019-03-12;2019-01-01;2019-06-30;2019-02-25;15;96.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0;7.0;28.98;2;1;0.0;0;1
21676;23;Female;1920.0;2015-09-25;2016-03-06;2016-01-01;2016-06-30;2016-01-27;39;83.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0;7.0;55.02;7;0;0.0;0;1
21677;23;Male;2180.0;2017-04-04;2019-05-11;2019-01-01;2019-06-30;2019-04-03;38;443.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;148.0;0;7.0;60.97;9;3;0.0;0;1
21678;25;Female;1990.0;2015-10-26;2016-03-07;2015-07-01;2016-06-30;2015-11-10;118;83.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0;7.0;62.02;0;0;0.0;0;1
21679;21;Male;1630.0;2018-03-01;2018-12-11;2018-07-01;2018-12-31;2018-11-23;18;129.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0;7.0;60.97;15;1;0.0;0;1
21680;14;Female;0.0;2018-09-22;2019-06-11;2019-01-01;2019-06-30;2019-05-25;17;342.4;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;42;4.0;34.84;4;0;0.0;0;1
21681;17;Male;1690.0;2016-04-01;2016-04-01;2018-07-01;2019-06-30;2017-03-10;965;888.3;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0;4.0;35.44;0;4;0.0;0;0
21682;21;Female;1660.0;2015-10-07;2018-07-31;2018-01-01;2018-12-31;2018-06-18;43;402.2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;37.0;0;7.0;60.97;1;2;0.0;0;1
21683;22;Male;1590.0;2017-04-03;2017-06-04;2017-01-01;2017-06-30;2017-06-02;2;93.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0;7.0;30.03;11;0;0.0;0;1
21684;29;Female;2060.0;2016-01-11;2016-01-11;2019-07-01;2019-12-31;2019-10-29;2;305.8;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;22;7.0;21.98;4;4;0.0;0;0
21685;5;Male;;2018-09-26;2018-09-26;2019-07-01;2019-12-31;2019-10-29;2;455.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;24;2.0;17.42;8;1;0.0;0;0
21686;23;Male;2740.0;2016-02-29;2017-03-10;2017-01-01;2017-06-30;2017-01-06;63;232.5;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;0;7.0;59.01;0;2;0.0;0;1
21687;22;Female;2020.0;2015-02-25;2015-09-16;2015-01-01;2015-06-30;2015-05-05;134;61.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0;7.0;28.98;5;1;0.0;0;1
21688;19;Female;1560.0;2018-04-09;2018-06-07;2018-01-01;2018-06-30;2018-04-24;44;35.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0;7.0;59.01;4;0;0.0;0;1
21689;22;Male;2200.0;2017-11-06;2018-04-05;2018-01-01;2018-06-30;2018-03-29;7;148.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;0;7.0;59.01;18;0;0.0;0;1
21690;16;Male;1580.0;2017-09-01;2018-01-31;2017-07-01;2018-06-30;2018-01-10;21;230.6;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;14.0;0;7.0;62.02;3;0;0.0;0;1
21691;49;Female;4830.0;2016-11-08;2019-04-11;2019-01-01;2019-06-30;2019-03-18;24;930.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0;7.0;59.01;6;2;0.0;0;1
21692;51;Female;5420.0;2015-07-20;2015-07-20;2019-07-01;2019-12-31;2019-10-31;0;1162.3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.0;186;4.0;34.84;15;5;0.0;0;0
21693;73;Male;6680.0;2015-04-02;2016-02-29;2015-07-01;2016-06-30;2016-02-26;3;294.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.0;0;7.0;62.02;16;2;0.0;0;1
21694;21;Female;2110.0;2016-10-06;2017-07-31;2017-01-01;2017-12-31;2017-05-23;69;151.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;8;1.0;8.71;0;0;0.0;0;1
21695;31;Female;3540.0;2015-03-09;2016-07-12;2016-01-01;2016-12-31;2016-06-30;12;307.2;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;0;7.0;60.97;14;2;0.0;0;1
21696;19;Female;850.0;2018-11-05;2019-01-14;2018-07-01;2019-06-30;2018-11-27;48;64.9;0;0.0;1.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;6.0;6;2.0;17.42;3;0;0.0;0;1
21697;10;Male;;2016-09-15;2017-08-29;2017-01-01;2017-12-31;2017-06-02;88;453.1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;26;4.0;34.84;1;2;0.0;0;1
21698;25;Female;2690.0;2016-10-10;2017-02-07;2016-07-01;2017-06-30;2016-12-22;47;117.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0;7.0;62.02;1;0;0.0;0;1
21699;41;Female;4160.0;2016-03-03;2019-02-12;2019-01-01;2019-06-30;2018-07-20;207;688.8;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;79.0;2;7.0;38.99;0;4;0.0;0;1
21700;21;Male;2220.0;2018-04-04;2019-07-09;2019-01-01;2019-12-31;2019-06-21;18;235.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;1;7.0;35.98;5;2;0.0;0;1
21701;22;Female;2650.0;2017-04-12;2017-08-29;2017-01-01;2017-06-30;2017-06-09;81;61.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0;7.0;30.03;6;0;0.0;0;1
21702;12;Female;0.0;2017-09-08;2017-09-08;2019-07-01;2019-12-31;2019-10-07;24;729.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;31;2.0;14.86;3;2;0.0;0;0
21703;23;Male;850.0;2015-03-03;2016-06-04;2016-01-01;2016-06-30;2016-04-04;61;179.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0;7.0;60.97;1;2;0.0;0;1
21704;18;Male;1560.0;2016-10-17;2016-12-23;2016-07-01;2016-12-31;2016-12-16;7;83.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0;7.0;30.03;6;0;0.0;0;1
21705;4;Male;0.0;2017-09-02;2017-09-02;2019-07-01;2019-12-31;2019-10-26;5;1047.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.0;79;2.0;17.14;8;2;0.0;0;0
21706;40;Female;2560.0;2019-02-20;2019-05-11;2019-01-01;2019-06-30;2019-04-16;25;102.95;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0;7.0;60.97;4;0;0.0;0;1
21707;19;Female;1490.0;2016-10-12;2017-01-24;2016-07-01;2017-06-30;2016-12-15;40;148.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0;7.0;60.97;4;0;0.0;0;1
21708;19;Female;1510.0;2019-03-12;2019-06-11;2019-01-01;2019-06-30;2019-05-09;33;85.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0;7.0;60.97;1;0;0.0;0;1
21709;16;Female;0.0;2014-10-18;2015-09-16;2015-01-01;2015-06-30;2015-01-24;235;190.7;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2;2.0;17.42;0;1;1.0;3;1
21710;25;Female;2040.0;2019-02-14;2019-05-11;2019-01-01;2019-06-30;2019-04-23;18;93.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0;7.0;60.97;16;0;0.0;0;1
21711;22;Female;1380.0;2015-11-06;2016-07-31;2016-01-01;2016-12-31;2016-06-28;33;227.6;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0;7.0;60.97;6;0;0.0;0;1
21712;28;Female;1790.0;2016-11-18;2017-05-18;2017-01-01;2017-06-30;2017-05-11;7;113.6;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0;7.0;30.03;11;0;0.0;0;1
21713;8;Female;0.0;2019-09-23;2019-10-31;2019-07-01;2019-12-31;2019-10-23;8;60.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4;;8.58;4;0;0.0;0;0
21714;20;Female;1530.0;2019-03-12;2019-03-12;2019-01-01;2019-12-31;2019-05-13;171;101.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0;7.0;60.97;1;1;0.0;0;0
21715;19;Male;1670.0;2016-02-17;2016-05-25;2016-01-01;2016-06-30;2016-04-11;44;83.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0;7.0;60.97;3;0;0.0;0;1
21716;32;Female;4280.0;2017-11-09;2018-04-07;2018-01-01;2018-06-30;2018-02-05;61;77.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;7.0;59.01;0;0;0.0;0;1
21717;8;Female;0.0;2018-09-22;2018-09-22;2019-07-01;2019-12-31;2019-01-05;299;298.6;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0;1.0;8.71;0;1;0.0;0;0
21718;22;Male;2080.0;2019-05-06;2019-07-09;2019-01-01;2019-12-31;2019-05-10;60;90.2;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0;7.0;60.97;1;0;0.0;0;1
21719;45;Female;4750.0;2016-09-22;2016-10-23;2016-07-01;2016-12-31;2016-09-30;23;70.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;7.0;30.03;3;0;0.0;0;1
21720;23;Female;1820.0;2015-02-25;2015-09-16;2015-01-01;2015-06-30;2015-04-24;145;67.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0;7.0;28.98;3;1;0.0;0;1
21721;3;Male;0.0;2017-07-08;2017-07-08;2019-01-01;2019-06-30;2019-10-16;15;924.2;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;22;2.0;17.42;0;3;0.0;0;0
21722;23;Male;1890.0;2016-07-01;2018-07-31;2018-01-01;2018-12-31;2018-06-29;32;419.7;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;58.0;0;7.0;60.97;4;3;0.0;0;1
21723;35;Female;1980.0;2019-09-09;2019-10-31;2019-07-01;2019-12-31;2019-10-31;0;102.5;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;22;;22.29;22;0;0.0;0;0
21724;20;Male;1460.0;2018-03-01;2018-03-01;2019-07-01;2019-12-31;2019-10-25;6;359.5;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0;0;7.0;60.97;12;2;0.0;0;0
21725;18;Female;1800.0;2019-10-01;2019-10-31;2019-07-01;2019-12-31;2019-10-31;0;43.7;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0;;21.98;11;0;0.0;0;0
21726;7;Female;0.0;2016-09-09;2016-09-09;2019-07-01;2019-12-31;2019-10-26;5;964.9;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;54;2.0;17.42;4;3;0.0;0;0
21727;31;Female;3380.0;2019-05-07;2019-09-10;2019-07-01;2019-12-31;2019-06-11;91;89.9;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0;7.0;62.02;0;1;0.0;0;1
21728;24;Male;1860.0;2015-04-22;2015-09-16;2015-01-01;2015-06-30;2015-05-07;132;33.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0;7.0;28.98;7;1;0.0;0;1
21729;25;Male;1880.0;2015-09-14;2018-07-31;2017-07-01;2017-12-31;2017-09-11;323;428.8;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;0;7.0;60.97;2;2;0.0;0;1
21730;17;Male;1000.0;2018-04-27;2018-07-08;2018-01-01;2018-12-31;2018-05-30;39;53.4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0;7.0;60.97;17;0;0.0;0;1
21731;18;Male;1310.0;2017-09-02;2018-09-07;2018-01-01;2018-12-31;2018-07-31;38;565.6;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;124.0;123;6.0;52.26;6;1;0.0;0;1
21732;20;Female;1530.0;2016-01-27;2016-06-04;2016-01-01;2016-06-30;2016-04-22;43;121.6;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0;7.0;60.97;7;0;0.0;0;1
21733;22;Female;2040.0;2018-10-15;2019-05-11;2019-01-01;2019-06-30;2019-04-24;17;120.9;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0;7.0;60.97;9;0;0.0;0;1
21734;68;Male;3710.0;2014-09-24;2018-07-31;2018-01-01;2018-06-30;2018-05-17;75;572.01;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0;0;7.0;49.0;1;3;0.0;0;1
